time,Clock.time,PDP.current,PDP.voltage,PDP.temperature,PDP.resistance,PDP.unloaded_voltage,Drive.override_gyro,Drive.override_autoshift,Drive.gear,OI.left,OI.right,OI.commandingStraight,OI.fwd,OI.rot,Stick_1_Axis_0.value,Stick_1_Axis_3+Stick_1_Axis_2+.Value,pneumatics.pressure,left.velocity,left.position,left.setpoint,left.error,left.battery_voltage,left.voltage,left.current,left.control_mode,left.gear,left.resistance,left.velocity_PID,right.velocity,right.position,right.setpoint,right.error,right.battery_voltage,right.voltage,right.current,right.control_mode,right.gear,right.resistance,right.velocity_PID,AHRS.heading,AHRS.angular_displacement,AHRS.angular_vel,AHRS.x_accel,AHRS.y_accel,AHRS.pitch,UnidirectionalNavXDefaultDrive.drivingStraight,UnidirectionalNavXDefaultDrive.running,UnidirectionalNavXDefaultDrive.raw_output,UnidirectionalNavXDefaultDrive.processed_output,UnidirectionalNavXDefaultDrive.final_output,LimeLightPos.velocity,LimeLightPos.position,LimeLightPos.setpoint,LimeLightPos.error,LimeLightPos.battery_voltage,LimeLightPos.voltage,LimeLightPos.current,LimeLightPos.control_mode,LimeLightPos.gear,LimeLightPos.resistance,LimeLightPos.velocity_PID,arm.velocity,arm.position,arm.setpoint,arm.error,arm.battery_voltage,arm.voltage,arm.current,arm.control_mode,arm.gear,arm.resistance,arm.velocity_PID
58200,64706,8.875,12.85,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.0,0.06434000305598601,1.2100000381469727,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.6,0.0,0.0,PercentOutput,0,null,true
58263,64769,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.12868000611197203,0.0,1.2100000381469727,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
58326,64844,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,-0.03217000152799301,0.06434000305598601,1.2100000381469727,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
58411,64910,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.06434000305598601,-0.03217000152799301,1.2100000381469727,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
58492,65011,8.875,12.85,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.80999755859375,10.800000190734863,-0.010000228881835938,0.0,0.03217000152799301,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
58574,65089,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,-0.03217000152799301,0.0,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
58650,65166,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.0,0.0,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
58711,65226,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.0,0.06434000305598601,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
58775,65273,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,-0.06434000305598601,0.12868000611197203,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
58831,65350,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.0,-0.12868000611197203,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
58895,65394,8.875,12.8,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.0,-0.12868000611197203,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
58964,65480,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.06434000305598601,-0.06434000305598601,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
59026,65545,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.0,-0.03217000152799301,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
59098,65604,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.03217000152799301,-0.06434000305598601,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
59155,65674,8.875,12.8,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,-0.06434000305598601,-0.16084999640472233,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
59212,65727,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.09651000083889813,-0.16084999640472233,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
59289,65793,8.875,12.85,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.03217000152799301,-0.12868000611197203,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
59355,65874,8.875,12.85,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.0,0.03217000152799301,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
59430,65949,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.0,-0.06434000305598601,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
59488,66000,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.0,0.0,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.6,0.0,0.0,PercentOutput,0,null,true
59551,66066,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,0.0,-0.03217000152799301,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.6,0.0,0.0,PercentOutput,0,null,true
59609,66125,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.82000732421875,10.8100004196167,-0.0,-0.03217000152799301,0.12868000611197203,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.6,0.0,0.0,PercentOutput,0,null,true
59672,66182,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.829986572265625,10.819999694824219,-0.0,0.0,0.09651000083889813,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
59755,66268,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.829986572265625,10.819999694824219,-0.0,0.0,-0.09651000083889813,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
59823,66337,8.875,12.85,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.829986572265625,10.819999694824219,-0.0,-0.06434000305598601,-0.03217000152799301,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.6,0.0,0.0,PercentOutput,0,null,true
59885,66403,8.875,12.85,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.829986572265625,10.819999694824219,-0.0,0.03217000152799301,0.03217000152799301,1.2300000190734863,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.6,0.0,0.0,PercentOutput,0,null,true
59947,66465,8.875,12.8,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.829986572265625,10.819999694824219,-0.0,0.0,-0.09651000083889813,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.6,0.0,0.0,PercentOutput,0,null,true
60011,66514,8.875,12.8,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.829986572265625,10.819999694824219,-0.0,-0.12868000611197203,0.28952998753637077,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60068,66584,8.875,12.8,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.829986572265625,10.819999694824219,-0.0,0.0,0.09651000083889813,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60135,66642,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.829986572265625,10.819999694824219,-0.0,0.03217000152799301,0.0,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60204,66710,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.829986572265625,10.819999694824219,-0.0,0.06434000305598601,-0.03217000152799301,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60266,66778,8.875,12.8,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.839996337890625,10.829999923706055,0.010000228881835938,0.0,0.0,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60339,66848,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.839996337890625,10.829999923706055,-0.0,0.03217000152799301,0.0,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60410,66925,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.839996337890625,10.829999923706055,-0.0,0.09651000083889813,0.0,1.2100000381469727,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60468,66985,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.839996337890625,10.829999923706055,-0.0,0.0,0.0,1.2100000381469727,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60530,67046,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.36572395,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.839996337890625,10.829999923706055,-0.0,0.03217000152799301,0.0,1.2100000381469727,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60594,67113,8.875,12.85,35.39438690904541,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.829986572265625,10.819999694824219,-0.010000228881835938,0.06434000305598601,-0.4503800139017403,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60661,67162,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.839996337890625,10.829999923706055,-0.0,-0.25736001222394406,0.3860400033555925,1.2100000381469727,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60726,67245,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.426759099999998,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.839996337890625,10.829999923706055,-0.0,0.0,0.09651000083889813,1.2100000381469727,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60785,67302,8.875,12.85,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.5488294,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.839996337890625,10.829999923706055,-0.0,-0.25736001222394406,0.0,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60850,67367,8.875,12.8,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.829986572265625,10.819999694824219,-0.010000228881835938,0.25736001222394406,-0.6433999856188893,1.2300000190734863,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60911,67430,8.875,12.8,34.361878539469984,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.839996337890625,10.829999923706055,-0.0,-0.06434000305598601,0.03217000152799301,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.55,0.0,0.0,PercentOutput,0,null,true
60978,67491,8.875,12.85,33.32937016989456,-Infinity,-Infinity,false,false,1,0.0,0.0,true,0.0,0.0,0.0,0.0,-12.48779425,0.0,0.0,0.0,0.0,12.6,0.0,0.0,Velocity,1,NaN,true,0.0,0.0,0.0,0.0,12.65,0.0,0.0,Velocity,1,NaN,true,10.839996337890625,10.829999923706055,-0.0,0.03217000152799301,-0.3538699980825186,1.2200000286102295,true,true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,Velocity,0,null,true,0.0,0.001611328125,0.3280833333333333,0.0,12.6,0.0,0.0,PercentOutput,0,null,true
